-33.5844027,-7.0039194,0
-33.8781313,-8.593317,0
-34.7073182,-11.0501961,0
-35.3992137,-13.0059822,0
-35.8109984,-14.5847784,0
-36.1678887,-16.1739399,0
-36.8709006,-17.1317471,0
-37.601361,-18.2520586,0
-38.0242452,-18.5746459,0
-39.3866499,-19.593117,0
-40.3860972,-21.2813329,0
-41.0311886,-22.3146351,0
-41.8990026,-23.0743832,0
-43.0830062,-23.0921256,0
-44.0046555,-23.1428789,0
-44.0855015,-23.001345,0
-44.0432399,-23.191417,0
-44.7967514,-23.7529296,0
-45.6701808,-24.3046067,0
-46.7632805,-24.7093292,0
-47.8220361,-25.2411701,0
-48.1090829,-27.4054997,0
-48.3985177,-27.8200604,0
-48.4684233,-28.3285567,0
-48.8282047,-28.9604911,0
-49.3599428,-29.4976396,0
-50.0634933,-31.0008751,0
-51.9204467,-32.5686537,0
-52.5246283,-33.361325,0
-53.3045698,-34.1833383,0
-54.0186246,-35.0065251,0
-56.0072,-35.0156057,0
-56.7261756,-34.8404502,0
-57.8738278,-34.5444248,0
-58.0714249,-34.3041423,0
-57.8738278,-34.5444248,0
-56.7491695,-34.835428,0
-56.7651935,-35.0062413,0
-56.7157913,-35.7549328,0
-56.5728106,-36.4184306,0
-56.6434615,-37.0819376,0
-57.5174061,-38.3072491,0
-58.7780014,-38.7297722,0
-60.4453174,-39.001875,0
-61.8403152,-39.0121229,0
-61.8585021,-39.0894515,0
-61.8392712,-39.1150303,0
-61.8117904,-39.1969808,0
-61.8392475,-39.2672378,0
-62.1111926,-39.1491399,0
-62.2526579,-39.0894719,0
-62.1523783,-39.2555808,0
-61.979322,-39.3352686,0
-62.0437712,-39.9939084,0
-62.1824488,-40.1790353,0
-62.0436998,-40.4636481,0
-62.153511,-40.8470759,0
-62.433646,-41.0669819,0
-63.3399207,-42.4045386,0
-63.9556131,-43.2688752,0
-64.6059581,-43.3135962,0
-64.2638596,-42.9897404,0
-64.3261541,-42.8905622,0
-64.5349606,-42.5939362,0
-64.2338688,-42.9940399,0
-64.3752354,-43.2772152,0
-64.3722106,-43.2750282,0
-64.3752354,-43.2772152,0
-65.1595812,-44.008138,0
-65.1386677,-44.2199416,0
-65.5258599,-45.1245151,0
-66.4212507,-45.5136126,0
-66.7251847,-46.5801947,0
-65.5166966,-47.0043581,0
-65.6821934,-47.9408043,0
-65.8737498,-48.2013827,0
-67.6516523,-49.2292224,0
-67.7143315,-49.3235306,0
-67.6668824,-49.2534196,0
-67.5577681,-49.2329905,0
-67.6839905,-49.918734,0
-68.2333115,-50.1675094,0
-68.3981378,-50.0900427,0
-68.4805597,-50.0053826,0
-68.2058375,-50.1956507,0
-68.3843745,-50.2387275,0
-68.9130715,-50.6612432,0
-68.0034894,-52.0121354,0
-68.3482162,-52.4238672,0
-68.8866168,-52.3635659,0
-69.0788991,-52.2728034,0
-69.1888435,-52.245922,0
-69.2657107,-52.2460233,0
-69.4414697,-52.4407017,0
-69.7930275,-52.6445388,0
-70.435777,-52.7478017,0
-70.6175878,-52.8339287,0
-70.4452409,-52.9936466,0
-70.7899088,-53.0027546,0
-70.724021,-53.6368965,0
-70.9131943,-53.6376902,0
-70.924495,-53.8152784,0
-71.1442261,-53.912487,0
-71.2815683,-53.9270569,0
-72.1661229,-53.6919382,0
-72.2045978,-53.6398384,0
-72.3639299,-53.5518402,0
-72.5232499,-53.5551156,0
-73.2484957,-53.2538516,0
-73.4133382,-53.1155957,0
-74.6001111,-52.6583454,0
-75.5846139,-52.2300739,0
-77.0135368,-51.582614,0
-78.5153743,-50.8870669,0
-78.5408579,-49.9783736,0
-77.0905418,-47.9916724,0
-76.1567084,-47.2182301,0
-77.8265838,-46.2995395,0
-79.2322503,-45.5000808,0
-80.3148817,-44.2746743,0
-79.3976108,-44.0001667,0
-78.4747804,-43.6591219,0
-78.244145,-43.2560867,0
-77.4476217,-42.6082462,0
-76.7389013,-42.1236102,0
-75.992433,-41.6638532,0
-75.3440402,-41.2520587,0
-74.5416414,-40.007976,0
-74.5417339,-38.6665638,0
-74.3113241,-38.0043197,0
-74.8493497,-36.5137299,0
-76.5089274,-34.5125806,0
-77.157622,-33.5114374,0
-78.1461293,-32.7561275,0
-79.6074191,-31.7613343,0
-81.0358733,-30.6716477,0
-82.6948882,-30.6735167,0
-83.9694355,-30.0083296,0
-85.3673715,-29.7600596,0
-86.8919837,-29.5147814,0
-88.3096603,-28.7601638,0
-89.8366313,-27.7579999,0
-91.6825232,-26.7612179,0
-93.2208809,-26.3386272,0
-93.8981147,-26.3426847,0
-95.0669909,-25.5101335,0
-96.7479757,-25.0143582,0
-98.9783638,-24.0138318,0
-99.8903064,-23.5113478,0
-102.6693157,-22.00891,0
-105.7787659,-23.0154602,0
-108.4377595,-22.0109311,0
-109.7780382,-22.2654353,0
-111.0745132,-22.4691352,0
-112.3437547,-22.2565847,0
-113.8595684,-22.0111457,0
-115.4252461,-21.6692119,0
-116.7656512,-21.3371635,0
-118.1334107,-21.009364,0
-119.5015466,-20.5066867,0
-121.0999014,-19.5096007,0
-122.8798862,-19.0226218,0
-124.8409701,-18.2623804,0
-126.8734452,-17.5093725,0
-128.9333211,-16.2581761,0
-131.3338883,-15.0094964,0
-132.5259318,-15.6710926,0
-133.6302089,-16.6742342,0
-135.7122868,-16.5114332,0
-137.8821082,-16.2649085,0
-139.6783971,-15.6573588,0
-141.595437,-15.3324888,0
-143.1774627,-15.0088563,0
-143.9959387,-14.5147641,0
-145.1000037,-13.6674265,0
-146.4788356,-13.5073169,0
-147.6324212,-13.3362093,0
-148.0718692,-13.0099658,0
-148.6596138,-12.5061815,0
-149.6208532,-11.6680931,0
-150.9392501,-11.6735936,0
-151.8071713,-11.4182462,0
-153.0540211,-10.0064205,0
-154.0757012,-9.2642501,0
-154.987541,-8.672813,0
-156.4816312,-7.6721619,0
-158.5579593,-6.5055696,0
-161.0188002,-5.0077501,0
-164.1167419,-2.5081803,0
-166.0831618,-1.0036399,0
-167.8847978,0.3038627,0
-168.9064575,0.9960608,0
-169.9171348,1.6661379,0
-171.8286733,2.5007046,0
-173.6413093,3.4991832,0
-176.1570176,4.9785829,0
-177.6730528,5.6569886,0
-179.5955595,6.4984107,0
177.5261943,8.0025509,0
174.6699292,9.5013144,0
171.2534353,11.4999745,0
168.946363,12.0058122,0
166.6173251,12.3283058,0
164.2224692,12.0183943,0
162.0140485,12.0066415,0
159.9596375,12.0082547,0
158.1800966,13.0052493,0
156.2244042,13.0051538,0
154.1479766,13.0053114,0
152.0385738,13.0162987,0
149.7972888,13.0057947,0
147.4352585,13.0011381,0
144.8881302,13.5261647,0
142.4694534,13.2630106,0
139.876662,12.3643954,0
137.3936887,12.021012,0
134.8885027,11.5048618,0
132.735376,11.0096323,0
130.4500861,10.6861583,0
128.0549693,10.0166394,0
126.0224884,10.7395823,0
125.8164852,10.6761785,0
125.7284158,10.6748935,0
125.7007552,10.7316207,0
125.3704782,10.3622191,0
125.3677338,9.8755137,0
125.0732499,9.9034167,0
125.0100136,10.009335,0
124.7651751,10.1218311,0
124.7235742,10.1850269,0
124.7381191,10.3020641,0
124.6366069,10.5034436,0
124.3000057,10.5512697,0
124.0393957,10.3631014,0
123.897632,10.288404,0
123.9292334,10.296895,0
123.897632,10.288404,0
123.9573857,10.0508871,0
123.9580569,9.9566859,0
123.8855471,9.9704358,0
123.764689,9.9034883,0
123.7420255,9.8777688,0
123.7646716,9.7289224,0
123.8264632,9.653112,0
123.7234594,9.5935467,0
123.594341,9.3117905,0
123.457004,9.2467473,0
123.4205411,9.2217375,0
123.3714286,8.7436329,0
123.328367,8.622279,0
123.3320053,8.5918893,0
123.226164,8.5574425,0
122.9955051,8.541264,0
122.1934436,8.0031715,0
122.0474059,7.6273086,0
120.2841954,7.5535358,0
119.5492357,7.0337567,0
118.5352497,7.0495652,0
118.4287501,7.2027107,0
117.3841473,8.180361,0
117.4033854,8.3108337,0
117.4967846,8.4738574,0
118.0076854,8.813239,0
118.1759458,9.1475939,0
118.0488833,8.7996642,0
117.3401979,8.1395827,0
117.1067081,7.8295255,0
116.8732001,7.3095169,0
116.6397017,6.8952573,0
116.4995964,6.5706781,0
116.1260252,6.1967592,0
115.9776934,6.0219877,0
115.9886693,5.90179,0
115.8678033,5.7241892,0
115.8320877,5.6121323,0
115.6178568,5.6586171,0
115.2168333,5.4235443,0
114.9503767,5.0091842,0
114.9009078,5.1247405,0
115.4343208,5.781106,0
115.7016492,5.8414329,0
116.2553968,6.7645125,0
116.8381915,7.3129136,0
117.0907854,7.8547653,0
117.0846728,7.8801514,0
117.0757742,7.8941693,0
117.337117,7.6250113,0
117.4239025,7.5804581,0
118.4236252,6.9509859,0
120.8693973,6.0679838,0
120.9997221,6.0584943,0
120.9989903,6.1049114,0
121.6604608,6.4938074,0
121.8637399,6.7938854,0
122.3114418,6.8538338,0
122.4004362,7.0054055,0
122.326939,7.0947831,0
122.5248442,7.4815951,0
122.7221224,7.3255264,0
122.8271896,7.2226385,0
123.9154706,6.829144,0
123.9566313,6.6272925,0
124.0019549,6.4294206,0
124.0801932,6.2642925,0
124.1808328,6.129306,0
125.351797,5.529249,0
126.6042335,4.4958866,0
126.527021,3.9792662,0
125.5848527,3.7553532,0
125.7855531,3.4318632,0
125.5135734,2.7462438,0
125.5217609,2.2111613,0
125.3321872,1.6045231,0
126.4197999,1.2419798,0
127.3371059,0.7036379,0
127.3727411,0.5713041,0
127.3686682,0.4674412,0
127.3288278,0.3191331,0
127.4029638,0.0994007,0
127.3988272,-0.0702001,0
127.2656099,-0.1505242,0
127.1008019,-0.2830295,0
127.1419532,-0.7602309,0
126.3755604,-1.7459287,0
126.5293644,-1.7898682,0
126.534853,-1.8365373,0
126.0706531,-2.1247095,0
126.128302,-2.4238558,0
126.1859146,-3.08776,0
126.0595709,-3.1014605,0
125.9744161,-3.2138906,0
126.0101015,-3.4168002,0
126.1721283,-3.6306435,0
126.6015984,-3.9614061,0
126.987836,-3.8719169,0
127.445531,-3.517505,0
127.7600143,-3.8299777,0
127.5755884,-4.0144786,0
127.4766699,-4.4527129,0
126.3724521,-5.5033808,0
125.8010753,-6.2469143,0
125.0183553,-5.746925,0
124.5294127,-6.1375904,0
123.7987505,-6.9969403,0
123.4032113,-7.49819,0
123.0406132,-8.0696507,0
123.3689748,-8.2244858,0
123.3396407,-8.3111802,0
123.3266681,-8.380501,0
123.1841704,-8.5209565,0
123.2340323,-8.5688553,0
123.4182861,-8.5906499,0
123.5928222,-8.5783823,0
123.6550218,-8.474109,0
123.7666152,-8.4268666,0
123.938616,-8.4909594,0
124.0447466,-8.571295,0
124.4502031,-8.489292,0
125.5713558,-8.345785,0
126.0161058,-7.9896573,0
126.4930464,-8.0014744,0
126.4600494,-8.387499,0
126.2952521,-8.376616,0
126.1634167,-8.3820382,0
125.7898837,-8.3928702,0
125.174643,-8.5123461,0
124.171594,-9.2502908,0
123.9312717,-9.1685511,0
123.6291478,-9.3528754,0
123.1951814,-9.2878837,0
122.6065182,-9.282473,0
122.037969,-9.7487103,0
121.2386125,-10.7431108,0
119.6044581,-10.9998827,0
118.5964413,-11.5277376,0
117.8412778,-12.3106832,0
116.9320718,-13.0339304,0
115.5970325,-13.6547231,0
113.3884551,-14.2968636,0
111.4552314,-15.0004826,0
109.6534606,-16.1961704,0
108.0713589,-17.2486269,0
106.8739999,-18.0026698,0
105.5995311,-18.8261353,0
105.4125786,-21.3963756,0
105.4673225,-22.6560705,0
105.7419263,-25.2666995,0
103.9512054,-25.6555342,0
102.3481399,-26.4067038,0
100.0729343,-27.3271799,0
99.3695104,-30.3271516,0
97.4583728,-31.2055085,0
95.34945,-31.9981327,0
92.2299955,-33.3257733,0
89.790512,-33.6067317,0
87.0712956,-34.3391819,0
85.0888415,-35.5134603,0
84.3855993,-35.4247669,0
83.9459204,-35.8897137,0
83.6273447,-36.1302156,0
83.2757126,-36.395752,0
82.7481942,-36.4306976,0
82.0234773,-36.4039145,0
81.045644,-36.3849749,0
79.3839584,-36.9261124,0
77.9572556,-37.355131,0
77.7714063,-37.8690863,0
77.570944,-37.9007766,0
77.3869225,-37.8844665,0
77.002412,-37.3839824,0
76.4970744,-36.8011589,0
75.8544626,-36.1820404,0
75.5249272,-36.3948802,0
74.4676136,-36.8339094,0
73.1186719,-37.4103347,0
71.4105233,-36.2291362,0
69.9799792,-35.6392989,0
68.300959,-36.0036553,0
67.7849147,-36.0350742,0
67.2300125,-36.1307588,0
66.0597177,-36.1298123,0
64.2801991,-35.5050514,0
62.4799777,-37.0446423,0
61.9396036,-37.2992283,0
60.7589154,-37.4057882,0
59.0230802,-38.1229159,0
57.050184,-38.5593079,0
56.1392687,-40.1735008,0
56.4466935,-40.0449391,0
56.7597927,-39.9734189,0
56.2159449,-39.7583586,0
54.793218,-39.7372123,0
52.4252579,-39.3803483,0
50.4470435,-40.297507,0
48.7562554,-40.4985474,0
46.7786618,-40.3987085,0
46.7786344,-40.2620171,0
46.6494558,-40.2155434,0
46.5614447,-40.2387796,0
46.4433516,-40.2431984,0
46.3687772,-40.1508068,0
45.7447687,-39.3210383,0
45.2516428,-38.5053487,0
44.4937033,-37.5007691,0
43.1749974,-36.51949,0
43.4884476,-36.3459447,0
42.0496239,-36.1148465,0
40.2749624,-36.6503398,0
38.4941363,-37.0090236,0
37.0859978,-36.4306618,0
35.6194843,-36.2777869,0
34.1610653,-36.1114431,0
32.7328584,-36.3108015,0
32.2768686,-36.5097172,0
31.0137211,-36.4984958,0
29.7509148,-35.5008635,0
28.7788963,-35.4990435,0
27.7564178,-33.5918923,0
27.4490988,-33.6145028,0
27.1271034,-33.5778478,0
27.0539877,-33.5969666,0
27.0364796,-33.6726647,0
26.8386829,-33.8493788,0
25.0319889,-34.3512876,0
20.4784928,-34.9364797,0
19.7988071,-35.3467542,0
18.6142748,-35.3894718,0
18.3369227,-35.2952404,0
17.9084328,-35.297448,0
17.4851144,-34.9546068,0
17.0802727,-33.248671,0
16.821908,-33.4240823,0
15.1810093,-31.5701806,0
14.2495788,-30.5964953,0
11.9639315,-28.1148127,0
11.0527846,-26.3045687,0
7.3494681,-22.5566107,0
5.5584989,-20.5062412,0
3.8334421,-18.3621834,0
3.1740109,-16.1273919,0
1.5149081,-14.4319823,0
-0.3529448,-12.6592762,0
-1.6934442,-11.0466799,0
-3.0449937,-9.1865026,0
-4.3286376,-7.9939363,0
-6.1544875,-5.6355657,0
-7.7806401,-4.1697067,0
-8.9648757,-2.1408609,0
-9.3933175,-1.0098035,0
-9.9590985,0.4458786,0
-10.6237438,2.1538309,0
-11.5355733,3.1745364,0
-12.568299,4.5007421,0
-13.9085981,5.4966793,0
-15.4466511,7.6250877,0
-13.7477784,9.3295584,0
-14.1488261,9.4628431,0
-14.7434823,9.9375882,0
-15.3532255,10.4727787,0
-15.3353639,10.4725906,0
-15.5977329,11.0013277,0
-14.7757672,10.2322424,0
-14.5621811,10.0483764,0
-14.9247633,10.4482842,0
-15.0894469,10.573028,0
-15.3559024,10.3406683,0
-16.5095362,11.0367581,0
-16.8639114,11.3334375,0
-16.5577273,11.5318941,0
-17.0549706,12.3192505,0
-17.3927963,12.4157262,0
-17.7141407,12.3513451,0
-17.9404984,12.6681469,0
-17.3132439,13.1923951,0
-18.2142017,13.865265,0
-18.7580836,14.445558,0
-19.506056,14.3561916,0
-20.994673,14.4783797,0
-21.5494798,14.5262895,0
-22.1537182,14.5049707,0
-22.7516233,14.4773515,0
-23.4877719,14.9105299,0
-23.5124561,14.7316883,0
-23.9575685,14.1464719,0
-24.8170239,14.168282,0
-25.2125439,14.2534454,0
-25.6913577,15.043926,0
-26.130785,15.33594,0
-26.7323162,15.3569812,0
-27.2507128,16.0081594,0
-28.5254077,18.6032648,0
-28.8000676,19.3454138,0
-29.1407993,19.4974668,0
-29.5803235,20.1580694,0
-30.1298043,21.1549491,0
-30.6462591,22.1054117,0
-30.9539137,22.6653512,0
-31.6243192,24.1246957,0
-32.118908,25.3518022,0
-32.767438,27.0861987,0
-33.1519935,28.0032479,0
-33.3497589,28.5066736,0
-33.5806101,29.1321448,0
-33.9486705,29.553189,0
-34.4707664,30.9991512,0
-33.9655126,32.2771043,0
-33.0097733,32.555912,0
-32.4495928,33.0811384,0
-31.9772657,33.7504772,0
-31.6862304,34.4014767,0
-31.1591617,35.4904261,0
-31.0110165,37.0448714,0
-30.4950595,38.2881254,0
-30.0988629,39.2844407,0
-29.6274414,40.4210726,0
-28.5234945,41.2644631,0
-28.2989915,42.5052961,0
-27.9964226,42.3665442,0
-28.0128325,42.114088,0
-27.7602195,42.2857917,0
-27.6338085,42.003294,0
-26.6066195,42.0734331,0
-25.5516349,41.5584136,0
-24.3652365,41.3352454,0
-22.9918473,41.1126351,0
-22.1779504,40.1817571,0
-20.7393884,39.555164,0
-18.8825889,39.1725359,0
-17.0697096,38.6694752,0
-15.4436894,38.3342012,0
-14.2346202,37.1456642,0
-12.2573929,37.1177018,0
-10.3347463,37.0828481,0
-9.1151962,36.8460079,0
-7.582574,36.8593606,0
-6.3716499,36.7818533,0
-6.3448332,36.7989692,0
-6.3402779,36.8097372,0
-6.3530848,36.8294294,0
-6.3519349,36.862397,0
-6.3458245,36.8899174,0
-6.3392928,36.9009697,0
-6.283131,36.9119976,0
-6.2707428,36.9092546,0
-6.2631588,36.8985367,0
-6.251125,36.8931555,0
-6.2313602,36.8986861,0
-6.1994679,36.917371,0
-6.1834566,36.9475814,0
-6.1705995,36.9764351,0
-6.1627608,37.0056996,0
-6.1567535,37.0220073,0
-6.1345067,37.0312735,0
-6.1137388,37.039198,0
-6.0944002,37.0541234,0
-6.0853899,37.067076,0
-6.0843035,37.081233,0
-6.0851273,37.1058507,0
-6.0896514,37.1236556,0
-6.1035836,37.1659593,0
-6.1029917,37.1833098,0
-6.0985685,37.1930894,0
-6.0867368,37.2083752,0
-6.0657015,37.2242251,0
-6.0613467,37.2469134,0
-6.0595043,37.2607247,0
-6.0465618,37.2856655,0
-6.0438566,37.2955456,0
-6.0370079,37.3003512,0
-6.0265424,37.3042563,0
-6.015126,37.3161756,0
-5.999972,37.3210444,0
-5.9968545,37.3241615,0
-5.9934065,37.3311805,0
-5.9920242,37.359119,0
-5.991679,37.3674584,0
-5.9923639,37.3758661,0
-5.9937341,37.3792438,0
-5.99526,37.3811681,0
-5.9959277,37.3811484,0